zipcode,state,state_fips,county,county_fips,county_population,county_urban_pct
37716,TN,47,Anderson County,001,75129,65.34
37717,TN,47,Anderson County,001,75129,65.34
37719,TN,47,Morgan County,129,21987,0.11
37721,TN,47,Knox County,093,432226,89.08
37722,TN,47,Cocke County,029,35662,32.47
37723,TN,47,Cumberland County,035,56053,39.11
37724,TN,47,Claiborne County,025,32213,28.45
37725,TN,47,Jefferson County,089,51407,40.51
37726,TN,47,Morgan County,129,21987,0.11
37727,TN,47,Cocke County,029,35662,32.47
37729,TN,47,Campbell County,013,40716,44.98
37730,TN,47,Claiborne County,025,32213,28.45
37731,TN,47,Hawkins County,073,56833,42.14
37732,TN,47,Scott County,151,22228,19.44
37733,TN,47,Morgan County,129,21987,0.11
37737,TN,47,Blount County,009,123010,67.37
37738,TN,47,Sevier County,155,89889,43.35
37742,TN,47,Loudon County,105,48556,59.39
37743,TN,47,Greene County,059,68831,34.81
37744,TN,47,Greene County,059,68831,34.81
37745,TN,47,Greene County,059,68831,34.81
37748,TN,47,Roane County,145,54181,49.01
37752,TN,47,Claiborne County,025,32213,28.45
37753,TN,47,Cocke County,029,35662,32.47
37754,TN,47,Anderson County,001,75129,65.34
37755,TN,47,Scott County,151,22228,19.44
37756,TN,47,Scott County,151,22228,19.44
37757,TN,47,Campbell County,013,40716,44.98
37760,TN,47,Jefferson County,089,51407,40.51
37762,TN,47,Campbell County,013,40716,44.98
37763,TN,47,Roane County,145,54181,49.01
37764,TN,47,Sevier County,155,89889,43.35
37765,TN,47,Hancock County,067,6819,0
37766,TN,47,Campbell County,013,40716,44.98
37769,TN,47,Anderson County,001,75129,65.34
37770,TN,47,Morgan County,129,21987,0.11
37771,TN,47,Loudon County,105,48556,59.39
37772,TN,47,Loudon County,105,48556,59.39
37773,TN,47,Claiborne County,025,32213,28.45
37774,TN,47,Loudon County,105,48556,59.39
37777,TN,47,Blount County,009,123010,67.37
37778,TN,47,Hamblen County,063,62544,78.13
37779,TN,47,Union County,173,19109,0
37801,TN,47,Blount County,009,123010,67.37
37802,TN,47,Blount County,009,123010,67.37
37803,TN,47,Blount County,009,123010,67.37
37804,TN,47,Blount County,009,123010,67.37
37806,TN,47,Knox County,093,432226,89.08
37807,TN,47,Union County,173,19109,0
37809,TN,47,Greene County,059,68831,34.81
37810,TN,47,Greene County,059,68831,34.81
37811,TN,47,Hawkins County,073,56833,42.14
37813,TN,47,Hamblen County,063,62544,78.13
37814,TN,47,Hamblen County,063,62544,78.13
37815,TN,47,Hamblen County,063,62544,78.13
37816,TN,47,Hamblen County,063,62544,78.13
37818,TN,47,Greene County,059,68831,34.81
37819,TN,47,Campbell County,013,40716,44.98
37820,TN,47,Jefferson County,089,51407,40.51
37821,TN,47,Cocke County,029,35662,32.47
37822,TN,47,Cocke County,029,35662,32.47
37824,TN,47,Claiborne County,025,32213,28.45
37825,TN,47,Claiborne County,025,32213,28.45
37826,TN,47,McMinn County,107,52266,39.66
37828,TN,47,Anderson County,001,75129,65.34
37829,TN,47,Morgan County,129,21987,0.11
37830,TN,47,Anderson County,001,75129,65.34
37831,TN,47,Anderson County,001,75129,65.34
37840,TN,47,Roane County,145,54181,49.01
37841,TN,47,Scott County,151,22228,19.44
37843,TN,47,Cocke County,029,35662,32.47
37845,TN,47,Morgan County,129,21987,0.11
37846,TN,47,Loudon County,105,48556,59.39
37847,TN,47,Scott County,151,22228,19.44
37848,TN,47,Grainger County,057,22657,0
37849,TN,47,Knox County,093,432226,89.08
37851,TN,47,Claiborne County,025,32213,28.45
37852,TN,47,Scott County,151,22228,19.44
37853,TN,47,Blount County,009,123010,67.37
37854,TN,47,Roane County,145,54181,49.01
37857,TN,47,Hawkins County,073,56833,42.14
37860,TN,47,Hamblen County,063,62544,78.13
37861,TN,47,Grainger County,057,22657,0
37862,TN,47,Sevier County,155,89889,43.35
37863,TN,47,Sevier County,155,89889,43.35
37864,TN,47,Sevier County,155,89889,43.35
37865,TN,47,Sevier County,155,89889,43.35
37866,TN,47,Union County,173,19109,0
37867,TN,47,Claiborne County,025,32213,28.45
37868,TN,47,Sevier County,155,89889,43.35
37869,TN,47,Hancock County,067,6819,0
37870,TN,47,Claiborne County,025,32213,28.45
37871,TN,47,Jefferson County,089,51407,40.51
37872,TN,47,Morgan County,129,21987,0.11
37873,TN,47,Hawkins County,073,56833,42.14
37874,TN,47,Monroe County,123,44519,23.92
37876,TN,47,Sevier County,155,89889,43.35
37877,TN,47,Hamblen County,063,62544,78.13
37878,TN,47,Blount County,009,123010,67.37
37879,TN,47,Claiborne County,025,32213,28.45
37880,TN,47,Meigs County,121,11753,0
37881,TN,47,Grainger County,057,22657,0
37882,TN,47,Blount County,009,123010,67.37
37885,TN,47,Monroe County,123,44519,23.92
37886,TN,47,Blount County,009,123010,67.37
37887,TN,47,Morgan County,129,21987,0.11
37888,TN,47,Grainger County,057,22657,0
37890,TN,47,Jefferson County,089,51407,40.51
37891,TN,47,Hamblen County,063,62544,78.13
37892,TN,47,Scott County,151,22228,19.44
37901,TN,47,Knox County,093,432226,89.08
37902,TN,47,Knox County,093,432226,89.08
37909,TN,47,Knox County,093,432226,89.08
37912,TN,47,Knox County,093,432226,89.08
37914,TN,47,Knox County,093,432226,89.08
37915,TN,47,Knox County,093,432226,89.08
37916,TN,47,Knox County,093,432226,89.08
37917,TN,47,Knox County,093,432226,89.08
37918,TN,47,Knox County,093,432226,89.08
37919,TN,47,Knox County,093,432226,89.08
37920,TN,47,Knox County,093,432226,89.08
37921,TN,47,Knox County,093,432226,89.08
37922,TN,47,Knox County,093,432226,89.08
37923,TN,47,Knox County,093,432226,89.08
37924,TN,47,Knox County,093,432226,89.08
37927,TN,47,Knox County,093,432226,89.08
37928,TN,47,Knox County,093,432226,89.08
37929,TN,47,Knox County,093,432226,89.08
37930,TN,47,Knox County,093,432226,89.08
37931,TN,47,Knox County,093,432226,89.08
37932,TN,47,Knox County,093,432226,89.08
37933,TN,47,Knox County,093,432226,89.08
37934,TN,47,Knox County,093,432226,89.08
37938,TN,47,Knox County,093,432226,89.08
37939,TN,47,Knox County,093,432226,89.08
37940,TN,47,Knox County,093,432226,89.08
37950,TN,47,Knox County,093,432226,89.08
37990,TN,47,Knox County,093,432226,89.08
37995,TN,47,Knox County,093,432226,89.08
37996,TN,47,Knox County,093,432226,89.08
37997,TN,47,Knox County,093,432226,89.08
37998,TN,47,Knox County,093,432226,89.08
38001,TN,47,Crockett County,033,14586,32.62
38002,TN,47,Shelby County,157,927644,97.24
38004,TN,47,Tipton County,167,61081,44.87
38006,TN,47,Crockett County,033,14586,32.62
38007,TN,47,Dyer County,045,38335,57.14
38008,TN,47,Hardeman County,069,27253,19.79
38010,TN,47,Fayette County,047,38413,20.96
38011,TN,47,Tipton County,167,61081,44.87
38012,TN,47,Haywood County,075,18787,52.58
38014,TN,47,Shelby County,157,927644,97.24
38015,TN,47,Tipton County,167,61081,44.87
38016,TN,47,Shelby County,157,927644,97.24
38017,TN,47,Shelby County,157,927644,97.24
38018,TN,47,Shelby County,157,927644,97.24
38019,TN,47,Tipton County,167,61081,44.87
38021,TN,47,Crockett County,033,14586,32.62
38023,TN,47,Tipton County,167,61081,44.87
38024,TN,47,Dyer County,045,38335,57.14
38025,TN,47,Dyer County,045,38335,57.14
38027,TN,47,Shelby County,157,927644,97.24
38028,TN,47,Fayette County,047,38413,20.96
38029,TN,47,Shelby County,157,927644,97.24
38030,TN,47,Dyer County,045,38335,57.14
38034,TN,47,Crockett County,033,14586,32.62
38036,TN,47,Fayette County,047,38413,20.96
38037,TN,47,Lauderdale County,097,27815,41.34
38039,TN,47,Hardeman County,069,27253,19.79
38040,TN,47,Lauderdale County,097,27815,41.34
38041,TN,47,Lauderdale County,097,27815,41.34
38042,TN,47,Hardeman County,069,27253,19.79
38044,TN,47,Hardeman County,069,27253,19.79
38045,TN,47,Fayette County,047,38413,20.96
38046,TN,47,Fayette County,047,38413,20.96
38047,TN,47,Dyer County,045,38335,57.14
38048,TN,47,Fayette County,047,38413,20.96
38049,TN,47,Tipton County,167,61081,44.87
38050,TN,47,Crockett County,033,14586,32.62
38052,TN,47,Hardeman County,069,27253,19.79
38053,TN,47,Shelby County,157,927644,97.24
38054,TN,47,Shelby County,157,927644,97.24
38055,TN,47,Shelby County,157,927644,97.24
38057,TN,47,Fayette County,047,38413,20.96
38058,TN,47,Tipton County,167,61081,44.87
38059,TN,47,Dyer County,045,38335,57.14
38060,TN,47,Fayette County,047,38413,20.96
38061,TN,47,Hardeman County,069,27253,19.79
38063,TN,47,Lauderdale County,097,27815,41.34
38066,TN,47,Fayette County,047,38413,20.96
38067,TN,47,Hardeman County,069,27253,19.79
38068,TN,47,Fayette County,047,38413,20.96
38069,TN,47,Haywood County,075,18787,52.58
38070,TN,47,Dyer County,045,38335,57.14
38071,TN,47,Tipton County,167,61081,44.87
38075,TN,47,Hardeman County,069,27253,19.79
38076,TN,47,Fayette County,047,38413,20.96
38077,TN,47,Lake County,095,7832,0
38079,TN,47,Lake County,095,7832,0
38080,TN,47,Lake County,095,7832,0
38083,TN,47,Shelby County,157,927644,97.24
38088,TN,47,Shelby County,157,927644,97.24
38101,TN,47,Shelby County,157,927644,97.24
38103,TN,47,Shelby County,157,927644,97.24
38104,TN,47,Shelby County,157,927644,97.24
38105,TN,47,Shelby County,157,927644,97.24
38106,TN,47,Shelby County,157,927644,97.24
38107,TN,47,Shelby County,157,927644,97.24
38108,TN,47,Shelby County,157,927644,97.24
38109,TN,47,Shelby County,157,927644,97.24
38110,TN,47,Shelby County,157,927644,97.24
38111,TN,47,Shelby County,157,927644,97.24
38112,TN,47,Shelby County,157,927644,97.24
38113,TN,47,Shelby County,157,927644,97.24
38114,TN,47,Shelby County,157,927644,97.24
38115,TN,47,Shelby County,157,927644,97.24
38116,TN,47,Shelby County,157,927644,97.24
38117,TN,47,Shelby County,157,927644,97.24
38118,TN,47,Shelby County,157,927644,97.24
38119,TN,47,Shelby County,157,927644,97.24
38120,TN,47,Shelby County,157,927644,97.24
38122,TN,47,Shelby County,157,927644,97.24
38124,TN,47,Shelby County,157,927644,97.24
38125,TN,47,Shelby County,157,927644,97.24
38126,TN,47,Shelby County,157,927644,97.24
38127,TN,47,Shelby County,157,927644,97.24
38128,TN,47,Shelby County,157,927644,97.24
38130,TN,47,Shelby County,157,927644,97.24
38131,TN,47,Shelby County,157,927644,97.24
38132,TN,47,Shelby County,157,927644,97.24
38133,TN,47,Shelby County,157,927644,97.24
38134,TN,47,Shelby County,157,927644,97.24
38135,TN,47,Shelby County,157,927644,97.24
38136,TN,47,Shelby County,157,927644,97.24
38137,TN,47,Shelby County,157,927644,97.24
38138,TN,47,Shelby County,157,927644,97.24
38139,TN,47,Shelby County,157,927644,97.24
38141,TN,47,Shelby County,157,927644,97.24
38142,TN,47,Shelby County,157,927644,97.24
38145,TN,47,Shelby County,157,927644,97.24
38147,TN,47,Shelby County,157,927644,97.24
38148,TN,47,Shelby County,157,927644,97.24
38150,TN,47,Shelby County,157,927644,97.24
38151,TN,47,Shelby County,157,927644,97.24
38152,TN,47,Shelby County,157,927644,97.24
38157,TN,47,Shelby County,157,927644,97.24
38159,TN,47,Shelby County,157,927644,97.24
38161,TN,47,Shelby County,157,927644,97.24
38163,TN,47,Shelby County,157,927644,97.24
38165,TN,47,Shelby County,157,927644,97.24
38166,TN,47,Shelby County,157,927644,97.24
38167,TN,47,Shelby County,157,927644,97.24
38168,TN,47,Shelby County,157,927644,97.24
38173,TN,47,Shelby County,157,927644,97.24
38174,TN,47,Shelby County,157,927644,97.24
38175,TN,47,Shelby County,157,927644,97.24
38177,TN,47,Shelby County,157,927644,97.24
38181,TN,47,Shelby County,157,927644,97.24
38182,TN,47,Shelby County,157,927644,97.24
38183,TN,47,Shelby County,157,927644,97.24
38184,TN,47,Shelby County,157,927644,97.24
38186,TN,47,Shelby County,157,927644,97.24
38187,TN,47,Shelby County,157,927644,97.24
38188,TN,47,Shelby County,157,927644,97.24
38190,TN,47,Shelby County,157,927644,97.24
38193,TN,47,Shelby County,157,927644,97.24
38194,TN,47,Shelby County,157,927644,97.24
38197,TN,47,Shelby County,157,927644,97.24
38201,TN,47,Carroll County,017,28522,16.94
38220,TN,47,Carroll County,017,28522,16.94
38221,TN,47,Benton County,005,16489,21.54
38222,TN,47,Henry County,079,32330,33.15
38223,TN,47,Henry County,079,32330,33.15
38224,TN,47,Henry County,079,32330,33.15
38225,TN,47,Weakley County,183,35021,32.99
38226,TN,47,Weakley County,183,35021,32.99
38227,TN,,,,,
38229,TN,47,Weakley County,183,35021,32.99
38230,TN,47,Weakley County,183,35021,32.99
38231,TN,47,Henry County,079,32330,33.15
38232,TN,47,Obion County,131,31807,38.42
38233,TN,47,Gibson County,053,49683,52.29
38235,TN,47,Carroll County,017,28522,16.94
38236,TN,47,Henry County,079,32330,33.15
38237,TN,47,Weakley County,183,35021,32.99
38238,TN,47,Weakley County,183,35021,32.99
38240,TN,47,Obion County,131,31807,38.42
38241,TN,47,Weakley County,183,35021,32.99
38242,TN,47,Henry County,079,32330,33.15
38251,TN,47,Henry County,079,32330,33.15
38253,TN,47,Obion County,131,31807,38.42
38254,TN,47,Obion County,131,31807,38.42
38255,TN,47,Weakley County,183,35021,32.99
38256,TN,47,Henry County,079,32330,33.15
38257,TN,47,Obion County,131,31807,38.42
38258,TN,47,Carroll County,017,28522,16.94
38259,TN,47,Dyer County,045,38335,57.14
38260,TN,47,Obion County,131,31807,38.42
38261,TN,47,Obion County,131,31807,38.42
38271,TN,47,Obion County,131,31807,38.42
38281,TN,47,Obion County,131,31807,38.42
38301,TN,47,Madison County,113,98294,74.17
38302,TN,47,Madison County,113,98294,74.17
38303,TN,47,Madison County,113,98294,74.17
38305,TN,47,Madison County,113,98294,74.17
38308,TN,47,Madison County,113,98294,74.17
38310,TN,47,McNairy County,109,26075,14.73
38311,TN,47,Decatur County,039,11757,0
38313,TN,47,Madison County,113,98294,74.17
38314,TN,47,Madison County,113,98294,74.17
38315,TN,47,McNairy County,109,26075,14.73
38316,TN,47,Gibson County,053,49683,52.29
38317,TN,47,Carroll County,017,28522,16.94
38318,TN,47,Carroll County,017,28522,16.94
38320,TN,47,Benton County,005,16489,21.54
38321,TN,47,Carroll County,017,28522,16.94
38324,TN,47,Carroll County,017,28522,16.94
38326,TN,47,Hardin County,071,26026,32.07
38327,TN,47,Hardin County,071,26026,32.07
38328,TN,47,Henderson County,077,27769,23.62
38329,TN,47,Decatur County,039,11757,0
38330,TN,47,Gibson County,053,49683,52.29
38331,TN,47,Gibson County,053,49683,52.29
38332,TN,47,Chester County,023,17131,34.76
38333,TN,47,Benton County,005,16489,21.54
38334,TN,47,McNairy County,109,26075,14.73
38336,TN,47,Crockett County,033,14586,32.62
38337,TN,47,Crockett County,033,14586,32.62
38338,TN,47,Gibson County,053,49683,52.29
38339,TN,47,McNairy County,109,26075,14.73
38340,TN,47,Chester County,023,17131,34.76
38341,TN,47,Benton County,005,16489,21.54
38342,TN,47,Carroll County,017,28522,16.94
38343,TN,47,Gibson County,053,49683,52.29
38344,TN,47,Carroll County,017,28522,16.94
38345,TN,47,Henderson County,077,27769,23.62
38346,TN,47,Gibson County,053,49683,52.29
38347,TN,47,Chester County,023,17131,34.76
38348,TN,47,Carroll County,017,28522,16.94
38351,TN,47,Henderson County,077,27769,23.62
38352,TN,47,Chester County,023,17131,34.76
38355,TN,47,Gibson County,053,49683,52.29
38356,TN,47,Madison County,113,98294,74.17
38357,TN,47,McNairy County,109,26075,14.73
38358,TN,47,Gibson County,053,49683,52.29
38359,TN,47,McNairy County,109,26075,14.73
38361,TN,47,Hardin County,071,26026,32.07
38362,TN,47,Madison County,113,98294,74.17
38363,TN,47,Decatur County,039,11757,0
38365,TN,47,Hardin County,071,26026,32.07
38366,TN,47,Madison County,113,98294,74.17
38367,TN,47,McNairy County,109,26075,14.73
38368,TN,47,Henderson County,077,27769,23.62
38369,TN,47,Gibson County,053,49683,52.29
38370,TN,47,Hardin County,071,26026,32.07
38371,TN,47,Henderson County,077,27769,23.62
38372,TN,47,Hardin County,071,26026,32.07
38374,TN,47,Henderson County,077,27769,23.62
38375,TN,47,McNairy County,109,26075,14.73
38376,TN,47,Hardin County,071,26026,32.07
38377,TN,47,Hardeman County,069,27253,19.79
38378,TN,47,Madison County,113,98294,74.17
38379,TN,47,McNairy County,109,26075,14.73
38380,TN,47,Decatur County,039,11757,0
38381,TN,47,Hardeman County,069,27253,19.79
38382,TN,47,Gibson County,053,49683,52.29
38387,TN,47,Carroll County,017,28522,16.94
38388,TN,47,Henderson County,077,27769,23.62
38389,TN,47,Gibson County,053,49683,52.29
38390,TN,47,Carroll County,017,28522,16.94
38391,TN,47,Madison County,113,98294,74.17
38392,TN,47,Madison County,113,98294,74.17
38393,TN,47,McNairy County,109,26075,14.73
38401,TN,47,Maury County,119,80956,58.41
38402,TN,47,Maury County,119,80956,58.41
38425,TN,47,Wayne County,181,17021,0
38449,TN,47,Giles County,055,29485,26.25
38450,TN,47,Wayne County,181,17021,0
38451,TN,47,Maury County,119,80956,58.41
38452,TN,47,Wayne County,181,17021,0
38453,TN,47,Lincoln County,103,33361,27.51
38454,TN,47,Hickman County,081,24690,0
38455,TN,47,Giles County,055,29485,26.25
38456,TN,47,Lawrence County,099,41869,24.12
38457,TN,47,Lawrence County,099,41869,24.12
38459,TN,47,Lincoln County,103,33361,27.51
38460,TN,47,Giles County,055,29485,26.25
38461,TN,47,Maury County,119,80956,58.41
38462,TN,47,Lewis County,101,12161,29.81
38463,TN,47,Wayne County,181,17021,0
38464,TN,47,Lawrence County,099,41869,24.12
38468,TN,47,Lawrence County,099,41869,24.12
38469,TN,47,Lawrence County,099,41869,24.12
38471,TN,47,Wayne County,181,17021,0
38472,TN,47,Giles County,055,29485,26.25
38473,TN,47,Giles County,055,29485,26.25
38474,TN,47,Maury County,119,80956,58.41
38475,TN,47,Hardin County,071,26026,32.07
38476,TN,47,Williamson County,187,183182,80.61
38477,TN,47,Giles County,055,29485,26.25
38478,TN,47,Giles County,055,29485,26.25
38481,TN,47,Lawrence County,099,41869,24.12
38482,TN,47,Maury County,119,80956,58.41
38483,TN,47,Lawrence County,099,41869,24.12
38485,TN,47,Wayne County,181,17021,0
38486,TN,47,Lawrence County,099,41869,24.12
38487,TN,47,Maury County,119,80956,58.41
38488,TN,47,Lincoln County,103,33361,27.51
38501,TN,47,Putnam County,141,72321,65.02
38502,TN,47,Putnam County,141,72321,65.02
38503,TN,47,Putnam County,141,72321,65.02
38504,TN,47,Fentress County,049,17959,0
38505,TN,47,Putnam County,141,72321,65.02
38506,TN,47,Putnam County,141,72321,65.02
38541,TN,47,Overton County,133,22083,15.78
38542,TN,47,Overton County,133,22083,15.78
38543,TN,47,Overton County,133,22083,15.78
38544,TN,47,Putnam County,141,72321,65.02
38545,TN,47,Jackson County,087,11638,0
38547,TN,47,Smith County,159,19166,17.12
38548,TN,47,Putnam County,141,72321,65.02
38549,TN,47,Pickett County,137,5077,0
38550,TN,47,Warren County,177,39839,38.62
38551,TN,47,Clay County,027,7861,0
38552,TN,47,Smith County,159,19166,17.12
38553,TN,47,Fentress County,049,17959,0
38554,TN,47,Overton County,133,22083,15.78
38555,TN,47,Cumberland County,035,56053,39.11
38556,TN,47,Fentress County,049,17959,0
38557,TN,47,Cumberland County,035,56053,39.11
38558,TN,47,Cumberland County,035,56053,39.11
38559,TN,47,White County,185,25841,21.83
38560,TN,47,Smith County,159,19166,17.12
38562,TN,47,Jackson County,087,11638,0
38563,TN,47,Smith County,159,19166,17.12
38564,TN,47,Jackson County,087,11638,0
38565,TN,47,Fentress County,049,17959,0
38567,TN,47,Smith County,159,19166,17.12
38568,TN,47,Overton County,133,22083,15.78
38569,TN,47,Smith County,159,19166,17.12
38570,TN,47,Overton County,133,22083,15.78
38571,TN,47,Cumberland County,035,56053,39.11
38572,TN,47,Cumberland County,035,56053,39.11
38573,TN,47,Overton County,133,22083,15.78
38574,TN,47,Putnam County,141,72321,65.02
38575,TN,47,Clay County,027,7861,0
38577,TN,47,Pickett County,137,5077,0
38578,TN,47,Cumberland County,035,56053,39.11
38579,TN,47,White County,185,25841,21.83
38580,TN,47,Overton County,133,22083,15.78
38581,TN,47,Warren County,177,39839,38.62
38582,TN,47,Putnam County,141,72321,65.02
38583,TN,47,White County,185,25841,21.83
38585,TN,47,Van Buren County,175,5548,0
38587,TN,47,White County,185,25841,21.83
38588,TN,47,Jackson County,087,11638,0
38589,TN,47,Overton County,133,22083,15.78
38601,MS,28,Lafayette County,071,47351,54.42
38602,MS,28,Tate County,137,28886,22.61
38603,MS,28,Benton County,009,8729,0
38606,MS,28,Panola County,107,34707,21.06
38609,MS,28,Quitman County,119,8223,43
38610,MS,28,Tippah County,139,22232,16.16
38611,MS,28,Marshall County,093,37144,16.58
38614,MS,28,Coahoma County,027,26151,68
38617,MS,28,Coahoma County,027,26151,68
38618,MS,28,Tate County,137,28886,22.61
38619,MS,28,Panola County,107,34707,21.06
38620,MS,28,Panola County,107,34707,21.06
38621,MS,28,Panola County,107,34707,21.06
38622,MS,28,Quitman County,119,8223,43
38623,MS,28,Quitman County,119,8223,43
38625,MS,28,Tippah County,139,22232,16.16
38626,MS,28,Tunica County,143,10778,33.98
38627,MS,28,Union County,145,27134,24.44
38628,MS,28,Quitman County,119,8223,43
38629,MS,28,Tippah County,139,22232,16.16
38630,MS,28,Coahoma County,027,26151,68
38631,MS,28,Coahoma County,027,26151,68
38632,MS,28,DeSoto County,033,161252,79.57
38633,MS,28,Benton County,009,8729,0
38634,MS,28,Marshall County,093,37144,16.58
38635,MS,28,Marshall County,093,37144,16.58
38637,MS,28,DeSoto County,033,161252,79.57
38638,MS,28,Tate County,137,28886,22.61
38639,MS,28,Coahoma County,027,26151,68
38641,MS,28,DeSoto County,033,161252,79.57
38642,MS,28,Benton County,009,8729,0
38643,MS,28,Quitman County,119,8223,43
38644,MS,28,Coahoma County,027,26151,68
38645,MS,28,Coahoma County,027,26151,68
38646,MS,28,Quitman County,119,8223,43
38647,MS,28,Benton County,009,8729,0
38649,MS,28,Marshall County,093,37144,16.58
38650,MS,28,Union County,145,27134,24.44
38651,MS,28,DeSoto County,033,161252,79.57
38652,MS,28,Union County,145,27134,24.44
38654,MS,28,DeSoto County,033,161252,79.57
38655,MS,28,Lafayette County,071,47351,54.42
38658,MS,28,Panola County,107,34707,21.06
38659,MS,28,Marshall County,093,37144,16.58
38661,MS,28,Marshall County,093,37144,16.58
38663,MS,28,Tippah County,139,22232,16.16
38664,MS,28,Tunica County,143,10778,33.98
38665,MS,28,Tate County,137,28886,22.61
38666,MS,28,Panola County,107,34707,21.06
38668,MS,28,Tate County,137,28886,22.61
38669,MS,28,Coahoma County,027,26151,68
38670,MS,28,Quitman County,119,8223,43
38671,MS,28,DeSoto County,033,161252,79.57
38672,MS,28,DeSoto County,033,161252,79.57
38673,MS,28,Lafayette County,071,47351,54.42
38674,MS,28,Tippah County,139,22232,16.16
38675,MS,28,Lafayette County,071,47351,54.42
38676,MS,28,Tunica County,143,10778,33.98
38677,MS,28,Lafayette County,071,47351,54.42
38679,MS,28,Marshall County,093,37144,16.58
38680,MS,28,DeSoto County,033,161252,79.57
38683,MS,28,Tippah County,139,22232,16.16
38685,MS,28,Marshall County,093,37144,16.58
38686,MS,28,Desoto County,033,161252,79.57
38701,MS,28,Washington County,151,51137,82.48
38702,MS,28,Bolivar County,011,34145,46.04
38703,MS,28,Washington County,151,51137,82.48
38704,MS,28,Issaquena County,055,1406,0
38720,MS,28,Coahoma County,027,26151,68
38721,MS,28,Sharkey County,125,4916,0
38722,MS,28,Washington County,151,51137,82.48
38723,MS,28,Washington County,151,51137,82.48
38725,MS,28,Bolivar County,011,34145,46.04
38726,MS,28,Bolivar County,011,34145,46.04
38730,MS,28,Bolivar County,011,34145,46.04
38731,MS,28,Washington County,151,51137,82.48
38732,MS,28,Bolivar County,011,34145,46.04
38733,MS,28,Bolivar County,011,34145,46.04
38736,MS,28,Sunflower County,133,29450,54.24
38737,MS,28,Sunflower County,133,29450,54.24
38738,MS,28,Sunflower County,133,29450,54.24
38739,MS,28,Coahoma County,027,26151,68
38740,MS,28,Bolivar County,011,34145,46.04
38744,MS,28,Washington County,151,51137,82.48
38745,MS,28,Issaquena County,055,1406,0
38746,MS,28,Bolivar County,011,34145,46.04
38748,MS,28,Washington County,151,51137,82.48
38749,MS,28,Sunflower County,133,29450,54.24
38751,MS,28,Sunflower County,133,29450,54.24
38753,MS,28,Sunflower County,133,29450,54.24
38754,MS,28,Humphreys County,053,9375,50.15
38756,MS,28,Washington County,151,51137,82.48
38759,MS,28,Bolivar County,011,34145,46.04
38760,MS,28,Washington County,151,51137,82.48
38761,MS,28,Sunflower County,133,29450,54.24
38762,MS,28,Bolivar County,011,34145,46.04
38764,MS,28,Bolivar County,011,34145,46.04
38765,MS,28,Sharkey County,125,4916,0
38767,MS,28,Coahoma County,027,26151,68
38768,MS,28,Sunflower County,133,29450,54.24
38769,MS,28,Bolivar County,011,34145,46.04
38771,MS,28,Sunflower County,133,29450,54.24
38772,MS,28,Bolivar County,011,34145,46.04
38773,MS,28,Bolivar County,011,34145,46.04
38774,MS,28,Bolivar County,011,34145,46.04
38776,MS,28,Washington County,151,51137,82.48
38778,MS,28,Sunflower County,133,29450,54.24
38780,MS,28,Washington County,151,51137,82.48
38781,MS,28,Bolivar County,011,34145,46.04
38782,MS,28,Washington County,151,51137,82.48
38801,MS,28,Lee County,081,82910,54.64
38802,MS,28,Lee County,081,82910,54.64
38803,MS,28,Lee County,081,82910,54.64
38804,MS,28,Lee County,081,82910,54.64
38820,MS,28,Pontotoc County,115,29957,16.05
38821,MS,28,Monroe County,095,36989,30.37
38824,MS,28,Prentiss County,117,25276,23.94
38825,MS,28,Monroe County,095,36989,30.37
38826,MS,28,Lee County,081,82910,54.64
38827,MS,28,Tishomingo County,141,19593,0
38828,MS,28,Union County,145,27134,24.44
38829,MS,28,Prentiss County,117,25276,23.94
38833,MS,28,Tishomingo County,141,19593,0
38834,MS,28,Alcorn County,003,37057,33.65
38835,MS,28,Alcorn County,003,37057,33.65
38838,MS,28,Tishomingo County,141,19593,0
38839,MS,28,Calhoun County,013,14962,0
38841,MS,28,Pontotoc County,115,29957,16.05
38843,MS,28,Itawamba County,057,23401,13.75
38844,MS,28,Monroe County,095,36989,30.37
38846,MS,28,Alcorn County,003,37057,33.65
38847,MS,28,Itawamba County,057,23401,13.75
38848,MS,28,Monroe County,095,36989,30.37
38849,MS,28,Lee County,081,82910,54.64
38850,MS,28,Chickasaw County,017,17392,14.7
38851,MS,28,Chickasaw County,017,17392,14.7
38852,MS,28,Tishomingo County,141,19593,0
38855,MS,28,Itawamba County,057,23401,13.75
38856,MS,28,Itawamba County,057,23401,13.75
38857,MS,28,Lee County,081,82910,54.64
38858,MS,28,Monroe County,095,36989,30.37
38859,MS,28,Prentiss County,117,25276,23.94
38860,MS,28,Chickasaw County,017,17392,14.7
38862,MS,28,Lee County,081,82910,54.64
38863,MS,28,Pontotoc County,115,29957,16.05
38864,MS,28,Pontotoc County,115,29957,16.05
38865,MS,28,Alcorn County,003,37057,33.65
38866,MS,28,Lee County,081,82910,54.64
38868,MS,28,Lee County,081,82910,54.64
38869,MS,28,Pontotoc County,115,29957,16.05
38870,MS,28,Monroe County,095,36989,30.37
38871,MS,28,Pontotoc County,115,29957,16.05
38873,MS,28,Tishomingo County,141,19593,0
38874,MS,28,Pontotoc County,115,29957,16.05
38875,MS,28,Chickasaw County,017,17392,14.7
38876,MS,28,Itawamba County,057,23401,13.75
38877,MS,28,Chickasaw County,017,17392,14.7
38878,MS,28,Calhoun County,013,14962,0
